#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       2.066764171742e-04       8.315986118319e+01       1.493366230338e+00      -2.193202447567e-01      -4.215630221610e-03      -1.053765304767e-02      -2.130693306063e-05      -2.107603782349e-03       1.118901576467e+00      -2.193300360047e-01       9.683415675217e-02       8.810998829425e-02      -4.365794015718e-03       2.309291032316e-01      -2.281103176389e-03      -1.083614945413e-01      -1.283889800896e-01      -3.204144955257e-01      -8.919813689290e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.919813689290e+00       0.000000000000e+00      -5.336687865679e+00      -2.158737463288e-01      -3.027480125122e-01 
       2.068190387831e-04       8.321055261899e+01       1.500381101496e+00      -2.191333747172e-01      -4.215594124794e-03      -1.053782221846e-02      -2.133661759760e-05      -2.107638009477e-03       1.124163233419e+00      -2.191434582669e-01       9.668711184422e-02       8.799455701067e-02      -4.355985473640e-03       2.308271327499e-01      -2.273171931750e-03      -1.074912495850e-01      -1.282404206305e-01      -3.196805257609e-01      -8.925665460862e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.925665460862e+00       0.000000000000e+00      -5.336902095058e+00      -2.159745940893e-01      -3.033685817098e-01 
       2.069618776127e-04       8.326131404041e+01       1.507396428219e+00      -2.189454950664e-01      -4.215523881401e-03      -1.053793623634e-02      -2.136635382470e-05      -2.107661132468e-03       1.129425247517e+00      -2.189558733366e-01       9.654029958180e-02       8.787936884554e-02      -4.346176361229e-03       2.307250574857e-01      -2.265243818315e-03      -1.066264034337e-01      -1.280919192112e-01      -3.189439366303e-01      -8.931522722094e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.931522722094e+00       0.000000000000e+00      -5.337113349458e+00      -2.160753383750e-01      -3.039896632397e-01 
       2.071049341832e-04       8.331214560243e+01       1.514412141497e+00      -2.187566032638e-01      -4.215418864128e-03      -1.053798946622e-02      -2.139610097391e-05      -2.107672053478e-03       1.134687567101e+00      -2.187672794870e-01       9.639372090250e-02       8.776442439676e-02      -4.336366710421e-03       2.306228776743e-01      -2.257318870343e-03      -1.057669641092e-01      -1.279434781218e-01      -3.182047323754e-01      -8.937385481061e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.937385481061e+00       0.000000000000e+00      -5.337321627181e+00      -2.161759786561e-01      -3.046112555043e-01 
       2.072482090166e-04       8.336304746051e+01       1.521428171858e+00      -2.185666966994e-01      -4.215278472811e-03      -1.053797702080e-02      -2.142582995536e-05      -2.107669812693e-03       1.139950140159e+00      -2.185776754873e-01       9.624737677742e-02       8.764972428759e-02      -4.326556555874e-03       2.305205935176e-01      -2.249397125485e-03      -1.049129395055e-01      -1.277950996604e-01      -3.174629173269e-01      -8.943253745864e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.943253745864e+00       0.000000000000e+00      -5.337526926461e+00      -2.162765143981e-01      -3.052333568885e-01 
       2.073917026367e-04       8.341401977058e+01       1.528444449373e+00      -2.183757726467e-01      -4.215102140787e-03      -1.053789463678e-02      -2.145551930884e-05      -2.107653568133e-03       1.145212914323e+00      -2.183870609385e-01       9.610126817505e-02       8.753526913685e-02      -4.316745931881e-03       2.304182052253e-01      -2.241478620897e-03      -1.040643373880e-01      -1.276467861335e-01      -3.167184959061e-01      -8.949127524627e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.949127524627e+00       0.000000000000e+00      -5.337729245580e+00      -2.163769450667e-01      -3.058559657664e-01 
       2.075354155687e-04       8.346506268907e+01       1.535460903647e+00      -2.181838281836e-01      -4.214889336424e-03      -1.053773857597e-02      -2.148515265377e-05      -2.107622578608e-03       1.150475836856e+00      -2.181954368315e-01       9.595539605940e-02       8.742105955737e-02      -4.306934872201e-03       2.303157130178e-01      -2.233563393040e-03      -1.032211653920e-01      -1.274985398555e-01      -3.159714726249e-01      -8.955006825504e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.955006825504e+00       0.000000000000e+00      -5.337928582881e+00      -2.164772701280e-01      -3.064790805020e-01 
       2.076793483400e-04       8.351617637287e+01       1.542477463823e+00      -2.179908600616e-01      -4.214639562313e-03      -1.053750554453e-02      -2.151471706818e-05      -2.107576189246e-03       1.155738854643e+00      -2.180028064704e-01       9.580976138993e-02       8.730709615591e-02      -4.297123410056e-03       2.302131171257e-01      -2.225651477669e-03      -1.023834310221e-01      -1.273503631493e-01      -3.152218520864e-01      -8.960891656673e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.960891656673e+00       0.000000000000e+00      -5.338124936762e+00      -2.165774890486e-01      -3.071026994487e-01 
       2.078235014793e-04       8.356736097935e+01       1.549494058585e+00      -2.177968644904e-01      -4.214352353535e-03      -1.053719262627e-02      -2.154420204580e-05      -2.107513819157e-03       1.161001914167e+00      -2.178091769914e-01       9.566436512143e-02       8.719337953318e-02      -4.287311578126e-03       2.301104177905e-01      -2.217742909828e-03      -1.015511416509e-01      -1.272022583455e-01      -3.144696389855e-01      -8.966782026337e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.966782026337e+00       0.000000000000e+00      -5.338318305679e+00      -2.166776012955e-01      -3.077268209493e-01 
       2.079678755173e-04       8.361861666641e+01       1.556510616157e+00      -2.176018367850e-01      -4.214027275944e-03      -1.053679722675e-02      -2.157359881459e-05      -2.107434950866e-03       1.166264961476e+00      -2.176145618527e-01       9.551920820393e-02       8.707991028382e-02      -4.277499408544e-03       2.300076152642e-01      -2.209837723850e-03      -1.007243045183e-01      -1.270542277832e-01      -3.137148381091e-01      -8.972677942730e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.972677942730e+00       0.000000000000e+00      -5.338508688142e+00      -2.167776063364e-01      -3.083514433360e-01 
       2.081124709864e-04       8.366994359238e+01       1.563527064311e+00      -2.174057707885e-01      -4.213663925225e-03      -1.053631702610e-02      -2.160289988298e-05      -2.107339121241e-03       1.171527942128e+00      -2.174189848955e-01       9.537429158263e-02       8.696668899635e-02      -4.267686932895e-03       2.299047098098e-01      -2.201935953353e-03      -9.990292673049e-02      -1.269062738092e-01      -3.129574543370e-01      -8.978579414110e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.978579414110e+00       0.000000000000e+00      -5.338696082720e+00      -2.168775036393e-01      -3.089765649304e-01 
       2.082572884206e-04       8.372134191612e+01       1.570543330387e+00      -2.172086579353e-01      -4.213261927490e-03      -1.053574993873e-02      -2.163209873067e-05      -2.107225913668e-03       1.176790801103e+00      -2.172224869399e-01       9.522961619793e-02       8.685371625323e-02      -4.257874182225e-03       2.298017017014e-01      -2.194037631246e-03      -9.908701525888e-02      -1.267583987786e-01      -3.121974926419e-01      -8.984486448763e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.984486448763e+00       0.000000000000e+00      -5.338880488035e+00      -2.169772926729e-01      -3.096021840433e-01 
       2.084023283560e-04       8.377281179696e+01       1.577559341306e+00      -2.170104857342e-01      -4.212820942373e-03      -1.053509407871e-02      -2.166118959253e-05      -2.107094951258e-03       1.182053482666e+00      -2.170251364474e-01       9.508518298640e-02       8.674099263158e-02      -4.248061187120e-03       2.296985912233e-01      -2.186142789840e-03      -9.827657693927e-02      -1.266106050541e-01      -3.114349580903e-01      -8.990399055006e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.990399055006e+00       0.000000000000e+00      -5.339061902762e+00      -2.170769729064e-01      -3.102282989742e-01 
       2.085475913301e-04       8.382435339475e+01       1.584575023621e+00      -2.168112353265e-01      -4.212340670181e-03      -1.053434772959e-02      -2.169016730340e-05      -2.106945890894e-03       1.187315930140e+00      -2.168270466821e-01       9.494099291235e-02       8.662851872891e-02      -4.238247980415e-03       2.295953786334e-01      -2.178251464225e-03      -9.747161847037e-02      -1.264628950067e-01      -3.106698558427e-01      -8.996317241181e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.996317241181e+00       0.000000000000e+00      -5.339240325525e+00      -2.171765438052e-01      -3.108549080058e-01 
       2.086930778825e-04       8.387596686980e+01       1.591590303577e+00      -2.166108775691e-01      -4.211820865396e-03      -1.053350931780e-02      -2.171902718352e-05      -2.106778417961e-03       1.192578085548e+00      -2.166284032031e-01       9.479704697777e-02       8.651629517087e-02      -4.228434598051e-03       2.294920641524e-01      -2.170363693345e-03      -9.667214641100e-02      -1.263152710152e-01      -3.099021911550e-01      -9.002241015659e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.002241015659e+00       0.000000000000e+00      -5.339415754866e+00      -2.172760048294e-01      -3.114820094018e-01 
       2.088387885543e-04       8.392765238295e+01       1.598605096649e+00      -2.164099835574e-01      -4.211258975343e-03      -1.053257770026e-02      -2.174776486051e-05      -2.106592303895e-03       1.197839944938e+00      -2.164251589938e-01       9.465334608496e-02       8.640432257022e-02      -4.218621073429e-03       2.293886480084e-01      -2.162479511952e-03      -9.587816717835e-02      -1.261677354664e-01      -3.091319693791e-01      -9.008170386838e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.008170386838e+00       0.000000000000e+00      -5.339588189378e+00      -2.173753554395e-01      -3.121096014148e-01 
       2.089847238886e-04       8.397941009553e+01       1.605619343159e+00      -2.162076447255e-01      -4.210658169203e-03      -1.053155109621e-02      -2.177637650938e-05      -2.106387192569e-03       1.203101369941e+00      -2.162237021317e-01       9.450989135873e-02       8.629260154530e-02      -4.208807442278e-03       2.292851304400e-01      -2.154598960308e-03      -9.508968704693e-02      -1.260202907547e-01      -3.083591959630e-01      -9.014105363142e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.014105363142e+00       0.000000000000e+00      -5.339757627716e+00      -2.174745950963e-01      -3.127376822866e-01 
       2.091308844302e-04       8.403124016935e+01       1.612632961321e+00      -2.160042153643e-01      -4.210016751379e-03      -1.053042845440e-02      -2.180485839170e-05      -2.106162873747e-03       1.208362336211e+00      -2.160215138298e-01       9.436668373234e-02       8.618113270713e-02      -4.198993739503e-03       2.291815116965e-01      -2.146722075134e-03      -9.430671214762e-02      -1.258729392824e-01      -3.075838764521e-01      -9.020045953025e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.020045953025e+00       0.000000000000e+00      -5.339924068593e+00      -2.175737232615e-01      -3.133662502483e-01 
       2.092772707258e-04       8.408314276677e+01       1.619645875432e+00      -2.157996659122e-01      -4.209334516372e-03      -1.052920860974e-02      -2.183320705483e-05      -2.105919114409e-03       1.213622784252e+00      -2.158187820837e-01       9.422372418800e-02       8.606991665913e-02      -4.189179999108e-03       2.290777920381e-01      -2.138848892776e-03      -9.352924846663e-02      -1.257256834598e-01      -3.068060164887e-01      -9.025992164967e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.025992164967e+00       0.000000000000e+00      -5.340087510783e+00      -2.176727393971e-01      -3.139953035202e-01 
