#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       9.424212059164e-04       2.866321669619e+02      -2.044997923785e-02      -3.365823173571e-07       2.794625583221e-04       3.341251381540e-04       6.938280166710e-07       6.682692499003e-05      -1.533828138546e-02      -2.947551362454e-07       5.971565838512e-01       6.409967323470e-01      -6.730231469146e-06       1.929528479997e-04      -9.125338386249e-05      -2.040591598856e-02      -8.113680296997e-07       3.007335586561e-03      -1.536391429349e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.536391429349e-02       0.000000000000e+00      -1.710466087740e-02      -2.432609600202e-07       1.075809389521e-03 
       9.470059277800e-04       2.876688116898e+02      -2.058304277724e-02      -3.403571408540e-07       2.903952095056e-04       3.405346483415e-04       7.332718260340e-07       6.810899593450e-05      -1.543812360621e-02      -2.961844729488e-07       5.970196534333e-01       6.409025522320e-01      -6.735439883219e-06       1.934803985182e-04      -9.044075861383e-05      -2.053832006166e-02      -8.198019243883e-07       3.028154826903e-03      -1.546406281535e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.546406281535e-02       0.000000000000e+00      -1.721533484639e-02      -2.456740288507e-07       1.082929987898e-03 
       9.516328220500e-04       2.887130538821e+02      -2.071744461013e-02      -3.442253270002e-07       3.017268549621e-04       3.469308981783e-04       7.746430723195e-07       6.938842878054e-05      -1.553897238998e-02      -2.975780415765e-07       5.968796049352e-01       6.408085337997e-01      -6.740668463249e-06       1.940112366325e-04      -8.962015584726e-05      -2.067205109054e-02      -8.283542232621e-07       3.049192761299e-03      -1.556522161916e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.556522161916e-02       0.000000000000e+00      -1.732712040298e-02      -2.481199694584e-07       1.090123363763e-03 
       9.562969660708e-04       2.897637433910e+02      -2.085304355227e-02      -3.481856247526e-07       3.134522546364e-04       3.532984784803e-04       8.179476552381e-07       7.066214243779e-05      -1.564072196723e-02      -2.989320947904e-07       5.967366479995e-01       6.407148022582e-01      -6.745912141259e-06       1.945447685709e-04      -8.879296212189e-05      -2.080696851203e-02      -8.370168162055e-07       3.070427467846e-03      -1.566728457416e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.566728457416e-02       0.000000000000e+00      -1.743990013402e-02      -2.505964295366e-07       1.097381954101e-03 
       9.609937417881e-04       2.908198068103e+02      -2.098970677945e-02      -3.522368149165e-07       3.255652603698e-04       3.596228037251e-04       8.631854340913e-07       7.192722054404e-05      -1.574327283856e-02      -3.002432206597e-07       5.965909950705e-01       6.406214675899e-01      -6.751166237115e-06       1.950804436407e-04      -8.796049233154e-05      -2.094294010317e-02      -8.457819928587e-07       3.091838294116e-03      -1.577015183350e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.577015183350e-02       0.000000000000e+00      -1.755356359616e-02      -2.531011749236e-07       1.104698638037e-03 
       9.657188939649e-04       2.918802599289e+02      -2.112731156344e-02      -3.563777560816e-07       3.380590386398e-04       3.658902763896e-04       9.103509368628e-07       7.318094433207e-05      -1.584653307701e-02      -3.015083654628e-07       5.964428619048e-01       6.405286281351e-01      -6.756426568235e-06       1.956177586960e-04      -8.712402407196e-05      -2.107984370676e-02      -8.546425631442e-07       3.113406132245e-03      -1.587373114123e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.587373114123e-02       0.000000000000e+00      -1.766800875258e-02      -2.556321237457e-07       1.112066830004e-03 
       9.704685704601e-04       2.929442159987e+02      -2.126574649497e-02      -3.606074220133e-07       3.509262816376e-04       3.720884059268e-04       9.594341054485e-07       7.442081642478e-05      -1.595041924576e-02      -3.027248446664e-07       5.962924685226e-01       6.404363746969e-01      -6.761689540264e-06       1.961562603769e-04      -8.628483512851e-05      -2.121756844617e-02      -8.635919476937e-07       3.135113614444e-03      -1.597793875350e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.597793875350e-02       0.000000000000e+00      -1.778314298199e-02      -2.581873718563e-07       1.119480545611e-03 
       9.752393452697e-04       2.940108900330e+02      -2.140491220981e-02      -3.649249298488e-07       3.641593983532e-04       3.782058838452e-04       1.010421036282e-06       7.564457585133e-05      -1.605485694304e-02      -3.038903434237e-07       5.961400295157e-01       6.403447825771e-01      -6.766952032194e-06       1.966955499347e-04      -8.544410396673e-05      -2.135601544545e-02      -8.726242383061e-07       3.156945231070e-03      -1.608269998597e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.608269998597e-02       0.000000000000e+00      -1.789888369315e-02      -2.607652099167e-07       1.126934442013e-03 
       9.800282264435e-04       2.950795996637e+02      -2.154472167596e-02      -3.693295595585e-07       3.777506815815e-04       3.842326193591e-04       1.063294688508e-06       7.685020517769e-05      -1.615978101798e-02      -3.050029084251e-07       5.959857524716e-01       6.402539125104e-01      -6.772211394292e-06       1.972352831610e-04      -8.460291050647e-05      -2.149509811270e-02      -8.817342312809e-07       3.178887380078e-03      -1.618794943091e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.618794943091e-02       0.000000000000e+00      -1.801515856233e-02      -2.633641325099e-07       1.134423833924e-03 
       9.848326519586e-04       2.961497632903e+02      -2.168510013020e-02      -3.738207660703e-07       3.916924508642e-04       3.901597420264e-04       1.118035546012e-06       7.803593103515e-05      -1.626513552345e-02      -3.060609331362e-07       5.958298432430e-01       6.401638190295e-01      -6.777465543023e-06       1.977751662424e-04      -8.376231926483e-05      -2.163474207458e-02      -8.909174384836e-07       3.200928361594e-03      -1.629363091056e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.629363091056e-02       0.000000000000e+00      -1.813190546744e-02      -2.659828407063e-07       1.141944690184e-03 
       9.896504760915e-04       2.972208961284e+02      -2.182598473578e-02      -3.783981851193e-07       4.059771711304e-04       3.959795774202e-04       1.174622220446e-06       7.920021925575e-05      -1.637087345969e-02      -3.070631382144e-07       5.956724992641e-01       6.400745451064e-01      -6.782712837810e-06       1.983149557437e-04      -8.292330926616e-05      -2.177488483343e-02      -9.001700801736e-07       3.223058328612e-03      -1.639969722056e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.639969722056e-02       0.000000000000e+00      -1.824907221130e-02      -2.686202397271e-07       1.149493616722e-03 
       9.944799486806e-04       2.982926047163e+02      -2.196732402842e-02      -3.830616339253e-07       4.205975477198e-04       4.016856018103e-04       1.233031987664e-06       8.034176580979e-05      -1.647695635921e-02      -3.080085487263e-07       5.955139059307e-01       6.399861199120e-01      -6.787951997300e-06       1.988544567456e-04      -8.208674029991e-05      -2.191547521388e-02      -9.094890635457e-07       3.245269204192e-03      -1.650610971402e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.650610971402e-02       0.000000000000e+00      -1.836661606529e-02      -2.712754324811e-07       1.157067827699e-03 
