# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.069499157226e+05       6.597013899651e-08       4.328284749754e+00       2.474045191618e+04       2.812530504998e+04       2.629739526769e-01       3.008027130073e+09       2.495021012001e+00       3.600121031697e+08       3.019073305203e+06       1.361169208838e+04       4.851233942470e-08       2.490451728498e+08       6.120899610168e+08       2.110287613236e-03       6.870897208352e-02 
       1.062064570769e+05       6.689618736767e-08       4.358545167495e+00       2.439810893147e+04       2.812527478957e+04       2.648145013886e-01       2.987113914988e+09       2.512436997951e+00       3.501056460399e+08       2.956549591005e+06       1.332979977910e+04       4.851233942470e-08       2.421921940013e+08       5.952677194320e+08       2.111299429687e-03       6.872686353440e-02 
       1.054681664656e+05       6.783522962156e-08       4.389016881578e+00       2.406050596192e+04       2.812524431785e+04       2.666679301672e-01       2.966346074847e+09       2.529974207762e+00       3.404717844317e+08       2.895320712485e+06       1.305374532229e+04       4.851233942470e-08       2.355277882541e+08       5.789079471435e+08       2.112311997435e-03       6.874509139796e-02 
       1.047350079642e+05       6.878744796815e-08       4.419701363709e+00       2.372757735800e+04       2.812521363337e+04       2.685343291201e-01       2.945722599098e+09       2.547633480391e+00       3.311030173586e+08       2.835359854276e+06       1.278340781910e+04       4.851233942470e-08       2.290467666591e+08       5.629979272797e+08       2.113325322072e-03       6.876365778913e-02 
       1.040069458974e+05       6.975302717005e-08       4.450600095792e+00       2.339925837957e+04       2.812518273464e+04       2.704137889849e-01       2.925242484218e+09       2.565415660533e+00       3.219920502378e+08       2.776640756345e+06       1.251866887441e+04       4.851233942470e-08       2.227440830508e+08       5.475252927139e+08       2.114339409230e-03       6.878256483713e-02 
       1.032839448382e+05       7.073215457827e-08       4.481714569996e+00       2.307548518330e+04       2.812515162016e+04       2.723064011335e-01       2.904904733655e+09       2.583321598661e+00       3.131317892109e+08       2.719137702487e+06       1.225941254503e+04       4.851233942470e-08       2.166148301188e+08       5.324780164447e+08       2.115354264584e-03       6.880181468561e-02 
       1.025659696059e+05       7.172502016844e-08       4.513046288837e+00       2.275619481022e+04       2.812512028844e+04       2.742122575768e-01       2.884708357787e+09       2.601352151061e+00       3.045153356201e+08       2.662825509069e+06       1.200552528886e+04       4.851233942470e-08       2.106542355860e+08       5.178444022405e+08       2.116369893849e-03       6.882140949272e-02 
       1.018529852642e+05       7.273181657747e-08       4.544596765234e+00       2.244132517346e+04       2.812508873797e+04       2.761314509688e-01       2.864652373872e+09       2.619508179876e+00       2.961359806371e+08       2.607679513995e+06       1.175689591521e+04       4.851233942470e-08       2.048576584939e+08       5.036130755410e+08       2.117386302784e-03       6.884135143121e-02 
       1.011449571198e+05       7.375273914085e-08       4.576367522590e+00       2.213081504622e+04       2.812505696721e+04       2.780640746115e-01       2.844735805997e+09       2.637790553142e+00       2.879872000398e+08       2.553675565906e+06       1.151341553609e+04       4.851233942470e-08       1.992205855886e+08       4.897729746099e+08       2.118403497190e-03       6.886164268850e-02 
       1.004418507204e+05       7.478798593032e-08       4.608360094862e+00       2.182460404979e+04       2.812502497464e+04       2.800102224590e-01       2.824957685035e+09       2.656200144827e+00       2.800626491323e+08       2.500790013607e+06       1.127497751851e+04       4.851233942470e-08       1.937386278067e+08       4.763133419301e+08       2.119421482911e-03       6.888228546680e-02 
       9.974363185331e+04       7.583775779221e-08       4.640576026639e+00       2.152263264186e+04       2.812499275871e+04       2.819699891225e-01       2.805317048594e+09       2.674737834872e+00       2.723561578048e+08       2.448999695704e+06       1.104147743780e+04       4.851233942470e-08       1.884075168584e+08       4.632237158363e+08       2.120440265836e-03       6.890328198316e-02 
       9.905026654362e+04       7.690225838621e-08       4.673016873192e+00       2.122484210488e+04       2.812496031786e+04       2.839434698745e-01       2.785812940973e+09       2.693404509231e+00       2.648617257298e+08       2.398281930466e+06       1.081281303186e+04       4.851233942470e-08       1.832231019038e+08       4.504939223770e+08       2.121459851894e-03       6.892463446963e-02 
       9.836172105260e+04       7.798169422475e-08       4.705684200580e+00       2.093117453468e+04       2.812492765053e+04       2.859307606536e-01       2.766444413114e+09       2.712201059910e+00       2.575735176901e+08       2.348614505884e+06       1.058888415638e+04       4.851233942470e-08       1.781813463210e+08       4.381140674012e+08       2.122480247061e-03       6.894634517325e-02 
