# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       1.333621051666e+09       4.250390955932e-16       3.475886078377e-04       3.836782545583e+12       1.414490155837e+04       1.060638742174e-05       1.886393850613e+13       2.006803513713e-04       8.703798789768e+24       5.853524817813e+18       2.639100458888e+16       3.510489637255e-08       6.017063831246e+24       1.472090030209e+25       3.180116052923e+19       9.197071069305e-05       1.510633452253e-01 
       1.324350597436e+09       4.310104672997e-16       3.500217280816e-04       3.783626412252e+12       1.414490155593e+04       1.068063213219e-05       1.873280884041e+13       2.020851127535e-04       8.464298299264e+24       5.732301863578e+18       2.584446286554e+16       3.510489637255e-08       5.851493627501e+24       1.431582882749e+25       3.114257775262e+19       9.206762571601e-05       1.509043538454e-01 
       1.315144585290e+09       4.370657307535e-16       3.524718777044e-04       3.731206722899e+12       1.414490155348e+04       1.075539655559e-05       1.860259070167e+13       2.034997074503e-04       8.231388090346e+24       5.613589363311e+18       2.530923969031e+16       3.510489637255e-08       5.690479382129e+24       1.392190360901e+25       3.049763382647e+19       9.216454075542e-05       1.507456970182e-01 
       1.306002567271e+09       4.432060645486e-16       3.549391785782e-04       3.679513274566e+12       1.414490155102e+04       1.083068432993e-05       1.847327775356e+13       2.049242042947e-04       8.004886819705e+24       5.497335327033e+18       2.478510066291e+16       3.510489637255e-08       5.533895729838e+24       1.353881793771e+25       2.986604629845e+19       9.226145581142e-05       1.505873736908e-01 
       1.296924098532e+09       4.494326638369e-16       3.574237525754e-04       3.628536005651e+12       1.414490154853e+04       1.090649911867e-05       1.834486370380e+13       2.063586726014e-04       7.784618134017e+24       5.383488841442e+18       2.427181623734e+16       3.510489637255e-08       5.381620754988e+24       1.316627354430e+25       2.924753856565e+19       9.235837088415e-05       1.504293828149e-01 
       1.287908737323e+09       4.557467405613e-16       3.599257161113e-04       3.578264993946e+12       1.414490154603e+04       1.098284461091e-05       1.821734230385e+13       2.078031821705e-04       7.570410532629e+24       5.272000047622e+18       2.376916162138e+16       3.510489637255e-08       5.233535896662e+24       1.280398036690e+25       2.864183975343e+19       9.245528597372e-05       1.502717233467e-01 
       1.278956044959e+09       4.621495236911e-16       3.624451946962e-04       3.528690454712e+12       1.414490154351e+04       1.105972452157e-05       1.809070734857e+13       2.092578032905e-04       7.362097234039e+24       5.162820119203e+18       2.327691667810e+16       3.510489637255e-08       5.089525856357e+24       1.245165632518e+25       2.804868459679e+19       9.255220108030e-05       1.501143942465e-01 
       1.270065585810e+09       4.686422594612e-16       3.649823102023e-04       3.479802738771e+12       1.414490154097e+04       1.113714259159e-05       1.796495267601e+13       2.107226067421e-04       7.159516046031e+24       5.055901240983e+18       2.279486582950e+16       3.510489637255e-08       4.949478508217e+24       1.210902710076e+25       2.746781332423e+19       9.264911620400e-05       1.499573944792e-01 
       1.261236927271e+09       4.752262116150e-16       3.675371845020e-04       3.431592330626e+12       1.414490153842e+04       1.121510258807e-05       1.784007216701e+13       2.121976638015e-04       6.962509239395e+24       4.951196587981e+18       2.232279796204e+16       3.510489637255e-08       4.813284811723e+24       1.177582592361e+25       2.689897154395e+19       9.274603134498e-05       1.498007230139e-01 
       1.252469639744e+09       4.819026616503e-16       3.701099431055e-04       3.384049846613e+12       1.414490153585e+04       1.129360830451e-05       1.771605974496e+13       2.136830462436e-04       6.770923425124e+24       4.848660304933e+18       2.186050633423e+16       3.510489637255e-08       4.680838726804e+24       1.145179336436e+25       2.634191013244e+19       9.284294650336e-05       1.496443788240e-01 
       1.243763296619e+09       4.886729090685e-16       3.727007097041e-04       3.337166033071e+12       1.414490153326e+04       1.137266356093e-05       1.759290937550e+13       2.151788263458e-04       6.584609434979e+24       4.748247486211e+18       2.140778848607e+16       3.510489637255e-08       4.552037131266e+24       1.113667713229e+25       2.579638512541e+19       9.293986167930e-05       1.494883608875e-01 
       1.235117474251e+09       4.955382716276e-16       3.753096134460e-04       3.290931764546e+12       1.414490153065e+04       1.145227220413e-05       1.747061506620e+13       2.166850768917e-04       6.403422205351e+24       4.649914156155e+18       2.096444615038e+16       3.510489637255e-08       4.426779740510e+24       1.083023187890e+25       2.526215761091e+19       9.303677687293e-05       1.493326681862e-01 
       1.226531751939e+09       5.025000855989e-16       3.779367798415e-04       3.245338042007e+12       1.414490152802e+04       1.153243810780e-05       1.734917086631e+13       2.182018711739e-04       6.227220664316e+24       4.553617249813e+18       2.053028516597e+16       3.510489637255e-08       4.304969029442e+24       1.053221900690e+25       2.473899362471e+19       9.313369208440e-05       1.491772997065e-01 
       1.218005711907e+09       5.095597060268e-16       3.805823344010e-04       3.200375991102e+12       1.414490152537e+04       1.161316517278e-05       1.722857086641e+13       2.197292829985e-04       6.055867621791e+24       4.459314594085e+18       2.010511539263e+16       3.510489637255e-08       4.186510156546e+24       1.024240648442e+25       2.422666404783e+19       9.323060731385e-05       1.490222544389e-01 
       1.209538939283e+09       5.167185069929e-16       3.832464099105e-04       3.156036860425e+12       1.414490152271e+04       1.169445732718e-05       1.710880919819e+13       2.212673866879e-04       5.889229662725e+24       4.366964889247e+18       1.968875062780e+16       3.510489637255e-08       4.071310890038e+24       9.960568664361e+24       2.372494450622e+19       9.332752256142e-05       1.488675313781e-01 
       1.201131022080e+09       5.239778818831e-16       3.859291318804e-04       3.112312019817e+12       1.414490152003e+04       1.177631852664e-05       1.698988003412e+13       2.228162570850e-04       5.727177043217e+24       4.276527690869e+18       1.928100852511e+16       3.510489637255e-08       3.959281536057e+24       9.686486108699e+24       2.323361527248e+19       9.342443782728e-05       1.487131295230e-01 
       1.192781551173e+09       5.313392436588e-16       3.886306349159e-04       3.069192958684e+12       1.414490151733e+04       1.185875275448e-05       1.687177758718e+13       2.243759695565e-04       5.569583589503e+24       4.187963392101e+18       1.888171051443e+16       3.510489637255e-08       3.850334868827e+24       9.419945417636e+24       2.275246116962e+19       9.352135311155e-05       1.485590478767e-01 
       1.184490120283e+09       5.388040251324e-16       3.913510463462e-04       3.026671284340e+12       1.414490151461e+04       1.194176402188e-05       1.675449611057e+13       2.259465999967e-04       5.416326599710e+24       4.101233206327e+18       1.849068172374e+16       3.510489637255e-08       3.744386062744e+24       9.160739063449e+24       2.228127147685e+19       9.361826841440e-05       1.484052854463e-01 
       1.176256325953e+09       5.463736792457e-16       3.940905025956e-04       2.984738720375e+12       1.414490151187e+04       1.202535636812e-05       1.663802989746e+13       2.275282248310e-04       5.267286748329e+24       4.016299150176e+18       1.810775090251e+16       3.510489637255e-08       3.641352626331e+24       8.908665228907e+24       2.181983983726e+19       9.371518373597e-05       1.482518412433e-01 
       1.168079767532e+09       5.540496793527e-16       3.968491328123e-04       2.943387105043e+12       1.414490150911e+04       1.210953386077e-05       1.652237328066e+13       2.291209210199e-04       5.122347993303e+24       3.933124026892e+18       1.773275034667e+16       3.510489637255e-08       3.541154338011e+24       8.663527650134e+24       2.136796416749e+19       9.381209907641e-05       1.480987142830e-01 
       1.159960047153e+09       5.618335195067e-16       3.996270752396e-04       2.902608389674e+12       1.414490150633e+04       1.219430059583e-05       1.640752063240e+13       2.307247660627e-04       4.981397485677e+24       3.851671410041e+18       1.736551582525e+16       3.510489637255e-08       3.443713183646e+24       8.425135463807e+24       2.092544656918e+19       9.390901443588e-05       1.479459035849e-01 
       1.151896769716e+09       5.697267147508e-16       4.024244626635e-04       2.862394637107e+12       1.414490150353e+04       1.227966069801e-05       1.629346636402e+13       2.323398380011e-04       4.844325481737e+24       3.771905627558e+18       1.700588650838e+16       3.510489637255e-08       3.348953295797e+24       8.193303058539e+24       2.049209324235e+19       9.400592981453e-05       1.477934081727e-01 
       1.143889542868e+09       5.777308014131e-16       4.052414315083e-04       2.822738020145e+12       1.414490150072e+04       1.236561832088e-05       1.618020492571e+13       2.339662154231e-04       4.711025257564e+24       3.693791746124e+18       1.665370489686e+16       3.510489637255e-08       3.256800894650e+24       7.967849930374e+24       2.006771440048e+19       9.410284521251e-05       1.476412270738e-01 
       1.135937976980e+09       5.858473374052e-16       4.080781200173e-04       2.783630820033e+12       1.414490149788e+04       1.245217764708e-05       1.606773080623e+13       2.356039774667e-04       4.581393025933e+24       3.617295555870e+18       1.630881675324e+16       3.510489637255e-08       3.167184230576e+24       7.748600542237e+24       1.965212418743e+19       9.419976062999e-05       1.474893593199e-01 
       1.128041685136e+09       5.940779025262e-16       4.109346646146e-04       2.745065424953e+12       1.414490149502e+04       1.253934288854e-05       1.595603853267e+13       2.372532038241e-04       4.455327855512e+24       3.542383555390e+18       1.597107103422e+16       3.510489637255e-08       3.080033528263e+24       7.535384187270e+24       1.924514059600e+19       9.429667606711e-05       1.473378039466e-01 
       1.120200283106e+09       6.024240987693e-16       4.138112053624e-04       2.707034328544e+12       1.414490149215e+04       1.262711828665e-05       1.584512267015e+13       2.389139747451e-04       4.332731592273e+24       3.469022937073e+18       1.564031982450e+16       3.510489637255e-08       2.995280932392e+24       7.328034855914e+24       1.884658538829e+19       9.439359152405e-05       1.471865599934e-01 
       1.112413389332e+09       6.108875506345e-16       4.167078805040e-04       2.669530128441e+12       1.414490148925e+04       1.271550811253e-05       1.573497782156e+13       2.405863710414e-04       4.213508783072e+24       3.397181572735e+18       1.531641827203e+16       3.510489637255e-08       2.912860454801e+24       7.126391106655e+24       1.845628401757e+19       9.449050700095e-05       1.470356265040e-01 
       1.104680624909e+09       6.194699054440e-16       4.196248337394e-04       2.632545524835e+12       1.414490148633e+04       1.280451666715e-05       1.562559862734e+13       2.422704740903e-04       4.097566601325e+24       3.326827999547e+18       1.499922452456e+16       3.510489637255e-08       2.832707923113e+24       6.930295940331e+24       1.807406555187e+19       9.458742249799e-05       1.468850025258e-01 
       1.097001613565e+09       6.281728336634e-16       4.225622051308e-04       2.596073319051e+12       1.414490148339e+04       1.289414828163e-05       1.551697976515e+13       2.439663658388e-04       3.984814774739e+24       3.257931406253e+18       1.468859966751e+16       3.510489637255e-08       2.754760930766e+24       6.739596677887e+24       1.769976259913e+19       9.468433801532e-05       1.467346871101e-01 
       1.089375981645e+09       6.369980292266e-16       4.255201383785e-04       2.560106412145e+12       1.414490148044e+04       1.298440731738e-05       1.540911594967e+13       2.456741288075e-04       3.875165515022e+24       3.190461619683e+18       1.438440766313e+16       3.510489637255e-08       2.678958788425e+24       6.554144841505e+24       1.733321123387e+19       9.478125355310e-05       1.465846793122e-01 
       1.081803358090e+09       6.459472098655e-16       4.284987771825e-04       2.524637803526e+12       1.414490147746e+04       1.307529816634e-05       1.530200193231e+13       2.473938460946e-04       3.768533449534e+24       3.124389091534e+18       1.408651529096e+16       3.510489637255e-08       2.605242476732e+24       6.373796038993e+24       1.697425092540e+19       9.487816911151e-05       1.464349781913e-01 
       1.074283374421e+09       6.550221174443e-16       4.314982670621e-04       2.489660589592e+12       1.414490147446e+04       1.316682525122e-05       1.519563250098e+13       2.491256013800e-04       3.664835554814e+24       3.059684885430e+18       1.379479208941e+16       3.510489637255e-08       2.533554600350e+24       6.198409851368e+24       1.662272446753e+19       9.497508469071e-05       1.462855828104e-01 
       1.066815664719e+09       6.642245182987e-16       4.345187517174e-04       2.455167962385e+12       1.414490147144e+04       1.325899302566e-05       1.509000247978e+13       2.508694789294e-04       3.563991091939e+24       2.996320664251e+18       1.350911029869e+16       3.510489637255e-08       2.463839343276e+24       6.027849723523e+24       1.627847790973e+19       9.507200029086e-05       1.461364922363e-01 
       1.059399865611e+09       6.735562035798e-16       4.375603803055e-04       2.421153208268e+12       1.414490146840e+04       1.335180597449e-05       1.498510672885e+13       2.526255635983e-04       3.465921543662e+24       2.934268677719e+18       1.322934480486e+16       3.510489637255e-08       2.396042425386e+24       5.861982857906e+24       1.594136048967e+19       9.516891591214e-05       1.459877055396e-01 
       1.052035616249e+09       6.830189896020e-16       4.406233019836e-04       2.387609706615e+12       1.414490146533e+04       1.344526861393e-05       1.488094014401e+13       2.543939408363e-04       3.370550553276e+24       2.873501750250e+18       1.295537308499e+16       3.510489637255e-08       2.330111060167e+24       5.700680111124e+24       1.561122456722e+19       9.526583155472e-05       1.458392217949e-01 
       1.044722558293e+09       6.926147181977e-16       4.437076622708e-04       2.354530928528e+12       1.414490146225e+04       1.353938549181e-05       1.477749765658e+13       2.561746966909e-04       3.277803865166e+24       2.813993269050e+18       1.268707515351e+16       3.510489637255e-08       2.265993913622e+24       5.543815893394e+24       1.528792555980e+19       9.536274721877e-05       1.456910400803e-01 
       1.037460335893e+09       7.023452570746e-16       4.468136121432e-04       2.321910435559e+12       1.414490145914e+04       1.363416118780e-05       1.467477423312e+13       2.579679178123e-04       3.187609266991e+24       2.755717172457e+18       1.242433350973e+16       3.510489637255e-08       2.203641064302e+24       5.391268070757e+24       1.497132187904e+19       9.545966290446e-05       1.455431594778e-01 
       1.030248595675e+09       7.122125001802e-16       4.499413062149e-04       2.289741878462e+12       1.414490145602e+04       1.372960031363e-05       1.457276487516e+13       2.597736914567e-04       3.099896533462e+24       2.698647938534e+18       1.216703308627e+16       3.510489637255e-08       2.143003964433e+24       5.242917869985e+24       1.466127486877e+19       9.555657861197e-05       1.453955790731e-01 
       1.023086986719e+09       7.222183680697e-16       4.530908918241e-04       2.258018995958e+12       1.414490145287e+04       1.382570751330e-05       1.447146461899e+13       2.615921054917e-04       3.014597371663e+24       2.642760573885e+18       1.191506119876e+16       3.510489637255e-08       2.084035402120e+24       5.098649786107e+24       1.435764874433e+19       9.565349434147e-05       1.452482979557e-01 
       1.015975160547e+09       7.323648082803e-16       4.562625254039e-04       2.226735613510e+12       1.414490144969e+04       1.392248746334e-05       1.437086853541e+13       2.634232483996e-04       2.931645367878e+24       2.588030602713e+18       1.166830749645e+16       3.510489637255e-08       2.026689464586e+24       4.958351492474e+24       1.406031053305e+19       9.575041009315e-05       1.451013152188e-01 
